ano,mes,nome_mes,estacao,regiao,cid_principal,desc_cid,total_internacoes,custo_total,ticket_medio,media_dias
2022,10,Outubro,Primavera,Nordeste,F32,Episódio Depressivo,20,60104.57,3005.23,5.1
2022,10,Outubro,Primavera,Centro-Oeste,F32,Episódio Depressivo,8,26173.9,3271.74,6.0
2022,10,Outubro,Primavera,Sul,F32,Episódio Depressivo,17,57670.71,3392.39,5.5
2022,10,Outubro,Primavera,Sudeste,F32,Episódio Depressivo,58,172269.68,2970.17,5.5
2022,10,Outubro,Primavera,Centro-Oeste,G40,Epilepsia,2,10733.49,5366.75,5.0
2022,10,Outubro,Primavera,Nordeste,G40,Epilepsia,26,103390.7,3976.57,4.9
2022,10,Outubro,Primavera,Sul,G40,Epilepsia,13,49374.71,3798.05,6.3
2022,10,Outubro,Primavera,Sudeste,G40,Epilepsia,48,178998.57,3729.14,4.8
2022,10,Outubro,Primavera,Centro-Oeste,I21,Infarto Agudo do Miocárdio,10,127459.31,12745.93,5.6
2022,10,Outubro,Primavera,Sul,I21,Infarto Agudo do Miocárdio,19,260974.14,13735.48,3.7
2022,10,Outubro,Primavera,Sudeste,I21,Infarto Agudo do Miocárdio,77,1137279.15,14769.86,4.6
2022,10,Outubro,Primavera,Nordeste,I21,Infarto Agudo do Miocárdio,34,447605.45,13164.87,3.7
2022,10,Outubro,Primavera,Sudeste,I64,Acidente Vascular Cerebral,73,740284.73,10140.89,5.4
2022,10,Outubro,Primavera,Nordeste,I64,Acidente Vascular Cerebral,23,246075.88,10698.95,5.3
2022,10,Outubro,Primavera,Sul,I64,Acidente Vascular Cerebral,26,262397.91,10092.23,5.6
2022,10,Outubro,Primavera,Centro-Oeste,I64,Acidente Vascular Cerebral,3,24466.79,8155.6,1.7
2022,10,Outubro,Primavera,Sul,J18,Pneumonia,48,164488.39,3426.84,5.6
2022,10,Outubro,Primavera,Nordeste,J18,Pneumonia,46,161084.85,3501.84,5.1
2022,10,Outubro,Primavera,Centro-Oeste,J18,Pneumonia,8,30964.17,3870.52,6.3
2022,10,Outubro,Primavera,Sudeste,J18,Pneumonia,149,478179.75,3209.26,4.5
2022,10,Outubro,Primavera,Centro-Oeste,J44,DPOC,4,19060.96,4765.24,8.5
2022,10,Outubro,Primavera,Nordeste,J44,DPOC,20,74353.95,3717.7,5.0
2022,10,Outubro,Primavera,Sudeste,J44,DPOC,57,231129.51,4054.9,5.6
2022,10,Outubro,Primavera,Sul,J44,DPOC,19,75517.93,3974.63,6.1
2022,10,Outubro,Primavera,Centro-Oeste,K35,Apendicite Aguda,9,41182.9,4575.88,4.8
2022,10,Outubro,Primavera,Sul,K35,Apendicite Aguda,22,109931.03,4996.87,6.5
2022,10,Outubro,Primavera,Sudeste,K35,Apendicite Aguda,68,364767.82,5364.23,6.6
2022,10,Outubro,Primavera,Nordeste,K35,Apendicite Aguda,16,90635.16,5664.7,5.9
2022,10,Outubro,Primavera,Nordeste,M54,Dorsalgia,13,29359.31,2258.41,4.3
2022,10,Outubro,Primavera,Sudeste,M54,Dorsalgia,67,151513.39,2261.39,5.2
2022,10,Outubro,Primavera,Sul,M54,Dorsalgia,20,43875.16,2193.76,4.5
2022,10,Outubro,Primavera,Centro-Oeste,M54,Dorsalgia,6,13827.36,2304.56,4.8
2022,10,Outubro,Primavera,Sul,N39,Infecção Urinária,32,45961.51,1436.3,5.9
2022,10,Outubro,Primavera,Nordeste,N39,Infecção Urinária,27,42034.06,1556.82,5.3
2022,10,Outubro,Primavera,Centro-Oeste,N39,Infecção Urinária,9,11859.66,1317.74,3.9
2022,10,Outubro,Primavera,Sudeste,N39,Infecção Urinária,94,134895.3,1435.06,4.8
2022,10,Outubro,Primavera,Centro-Oeste,O80,Parto Normal,9,16166.51,1796.28,4.6
2022,10,Outubro,Primavera,Sudeste,O80,Parto Normal,96,207756.67,2164.13,4.8
2022,10,Outubro,Primavera,Sul,O80,Parto Normal,38,79018.29,2079.43,5.6
2022,10,Outubro,Primavera,Nordeste,O80,Parto Normal,38,82837.14,2179.92,4.9
2022,11,Novembro,Primavera,Sul,A09,Diarreia e Gastroenterite,28,30915.68,1104.13,4.0
2022,11,Novembro,Primavera,Centro-Oeste,A09,Diarreia e Gastroenterite,4,4219.75,1054.94,8.8
2022,11,Novembro,Primavera,Nordeste,A09,Diarreia e Gastroenterite,42,43784.66,1042.49,5.8
2022,11,Novembro,Primavera,Sudeste,A09,Diarreia e Gastroenterite,71,77483.11,1091.31,4.9
2022,11,Novembro,Primavera,Sudeste,A90,Dengue,95,171968.32,1810.19,4.5
2022,11,Novembro,Primavera,Centro-Oeste,A90,Dengue,6,10571.96,1761.99,4.2
2022,11,Novembro,Primavera,Sul,A90,Dengue,22,37647.06,1711.23,3.5
2022,11,Novembro,Primavera,Nordeste,A90,Dengue,20,36625.09,1831.25,5.6
2022,11,Novembro,Primavera,Centro-Oeste,B24,Doença pelo HIV,2,8031.09,4015.55,3.0
2022,11,Novembro,Primavera,Nordeste,B24,Doença pelo HIV,11,65603.34,5963.94,6.4
2022,11,Novembro,Primavera,Sul,B24,Doença pelo HIV,9,58661.76,6517.97,5.6
2022,11,Novembro,Primavera,Sudeste,B24,Doença pelo HIV,27,148701.19,5507.45,5.7
2022,11,Novembro,Primavera,Sul,C50,Neoplasia Maligna da Mama,15,284667.53,18977.84,5.7
2022,11,Novembro,Primavera,Sudeste,C50,Neoplasia Maligna da Mama,39,737570.94,18912.08,5.3
2022,11,Novembro,Primavera,Centro-Oeste,C50,Neoplasia Maligna da Mama,4,69871.21,17467.8,7.0
2022,11,Novembro,Primavera,Nordeste,C50,Neoplasia Maligna da Mama,15,253467.85,16897.86,5.9
2022,11,Novembro,Primavera,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,7,20717.89,2959.7,3.3
2022,11,Novembro,Primavera,Sudeste,E11,Diabetes Mellitus Tipo 2,86,240559.64,2797.21,5.3
2022,11,Novembro,Primavera,Sul,E11,Diabetes Mellitus Tipo 2,28,78949.18,2819.61,5.6
2022,11,Novembro,Primavera,Nordeste,E11,Diabetes Mellitus Tipo 2,28,76113.17,2718.33,4.7
2022,11,Novembro,Primavera,Nordeste,F32,Episódio Depressivo,16,51917.53,3244.85,5.2
2022,11,Novembro,Primavera,Sudeste,F32,Episódio Depressivo,60,179676.06,2994.6,6.1
2022,11,Novembro,Primavera,Sul,F32,Episódio Depressivo,14,39736.0,2838.29,7.4
2022,11,Novembro,Primavera,Centro-Oeste,F32,Episódio Depressivo,7,21825.51,3117.93,5.0
2022,11,Novembro,Primavera,Nordeste,G40,Epilepsia,22,75608.85,3436.77,4.6
2022,11,Novembro,Primavera,Sul,G40,Epilepsia,27,107944.8,3997.96,5.5
2022,11,Novembro,Primavera,Sudeste,G40,Epilepsia,53,209949.91,3961.32,4.8
2022,11,Novembro,Primavera,Centro-Oeste,G40,Epilepsia,4,13777.21,3444.3,9.0
2022,11,Novembro,Primavera,Sudeste,I21,Infarto Agudo do Miocárdio,78,1133870.63,14536.8,5.7
2022,11,Novembro,Primavera,Nordeste,I21,Infarto Agudo do Miocárdio,28,398227.34,14222.4,5.2
2022,11,Novembro,Primavera,Sul,I21,Infarto Agudo do Miocárdio,35,475118.48,13574.81,5.6
2022,11,Novembro,Primavera,Centro-Oeste,I64,Acidente Vascular Cerebral,5,40505.5,8101.1,5.8
2022,11,Novembro,Primavera,Sudeste,I64,Acidente Vascular Cerebral,57,531609.63,9326.48,6.5
2022,11,Novembro,Primavera,Nordeste,I64,Acidente Vascular Cerebral,24,212837.44,8868.23,3.5
2022,11,Novembro,Primavera,Sul,I64,Acidente Vascular Cerebral,18,183988.81,10221.6,5.5
2022,11,Novembro,Primavera,Sudeste,J18,Pneumonia,140,479958.25,3428.27,5.6
2022,11,Novembro,Primavera,Centro-Oeste,J18,Pneumonia,10,35160.86,3516.09,1.5
2022,11,Novembro,Primavera,Nordeste,J18,Pneumonia,46,152719.03,3319.98,5.5
2022,11,Novembro,Primavera,Sul,J18,Pneumonia,41,132997.33,3243.84,6.0
2022,11,Novembro,Primavera,Sudeste,J44,DPOC,55,237978.84,4326.89,6.1
2022,11,Novembro,Primavera,Nordeste,J44,DPOC,21,93908.53,4471.83,6.7
2022,11,Novembro,Primavera,Sul,J44,DPOC,19,72751.47,3829.02,5.7
2022,11,Novembro,Primavera,Centro-Oeste,J44,DPOC,2,10558.2,5279.1,2.0
2022,11,Novembro,Primavera,Sudeste,K35,Apendicite Aguda,82,437047.37,5329.85,4.7
2022,11,Novembro,Primavera,Nordeste,K35,Apendicite Aguda,16,79401.64,4962.6,5.1
2022,11,Novembro,Primavera,Sul,K35,Apendicite Aguda,23,121536.79,5284.21,4.4
2022,11,Novembro,Primavera,Centro-Oeste,K35,Apendicite Aguda,7,44662.56,6380.37,3.4
2022,11,Novembro,Primavera,Centro-Oeste,M54,Dorsalgia,11,24850.32,2259.12,4.5
2022,11,Novembro,Primavera,Sudeste,M54,Dorsalgia,65,143443.62,2206.82,4.3
2022,11,Novembro,Primavera,Nordeste,M54,Dorsalgia,25,55898.59,2235.94,5.1
2022,11,Novembro,Primavera,Sul,M54,Dorsalgia,18,41016.61,2278.7,6.1
2022,11,Novembro,Primavera,Centro-Oeste,N39,Infecção Urinária,5,7714.7,1542.94,2.2
2022,11,Novembro,Primavera,Nordeste,N39,Infecção Urinária,32,52276.28,1633.63,6.1
2022,11,Novembro,Primavera,Sul,N39,Infecção Urinária,30,43603.84,1453.46,6.0
2022,11,Novembro,Primavera,Sudeste,N39,Infecção Urinária,95,134742.08,1418.34,6.2
2022,11,Novembro,Primavera,Sul,O80,Parto Normal,28,63043.46,2251.55,5.8
2022,11,Novembro,Primavera,Centro-Oeste,O80,Parto Normal,9,23054.0,2561.56,4.2
2022,11,Novembro,Primavera,Sudeste,O80,Parto Normal,103,227953.33,2213.14,6.1
2022,11,Novembro,Primavera,Nordeste,O80,Parto Normal,32,62678.23,1958.69,4.7
2022,12,Dezembro,Verão,Centro-Oeste,A09,Diarreia e Gastroenterite,8,9424.66,1178.08,7.5
2022,12,Dezembro,Verão,Sudeste,A09,Diarreia e Gastroenterite,73,85107.71,1165.86,5.2
2022,12,Dezembro,Verão,Nordeste,A09,Diarreia e Gastroenterite,19,20381.57,1072.71,6.2
2022,12,Dezembro,Verão,Sul,A09,Diarreia e Gastroenterite,23,25071.99,1090.09,6.2
2022,12,Dezembro,Verão,Nordeste,A90,Dengue,27,51843.19,1920.12,4.1
2022,12,Dezembro,Verão,Centro-Oeste,A90,Dengue,5,9548.31,1909.66,2.6
2022,12,Dezembro,Verão,Sul,A90,Dengue,20,32643.69,1632.18,6.1
2022,12,Dezembro,Verão,Sudeste,A90,Dengue,67,115457.01,1723.24,5.5
2022,12,Dezembro,Verão,Centro-Oeste,B24,Doença pelo HIV,3,19852.16,6617.39,7.0
2022,12,Dezembro,Verão,Sul,B24,Doença pelo HIV,7,38975.45,5567.92,7.1
2022,12,Dezembro,Verão,Sudeste,B24,Doença pelo HIV,30,175504.73,5850.16,3.7
2022,12,Dezembro,Verão,Nordeste,B24,Doença pelo HIV,16,98702.64,6168.91,4.4
2022,12,Dezembro,Verão,Sudeste,C50,Neoplasia Maligna da Mama,36,667438.17,18539.95,5.0
2022,12,Dezembro,Verão,Sul,C50,Neoplasia Maligna da Mama,27,457841.2,16957.08,5.3
2022,12,Dezembro,Verão,Centro-Oeste,C50,Neoplasia Maligna da Mama,9,174948.88,19438.76,4.7
2022,12,Dezembro,Verão,Nordeste,C50,Neoplasia Maligna da Mama,22,366376.42,16653.47,5.4
2022,12,Dezembro,Verão,Sudeste,E11,Diabetes Mellitus Tipo 2,70,187555.3,2679.36,5.0
2022,12,Dezembro,Verão,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,6,18720.45,3120.08,4.3
2022,12,Dezembro,Verão,Nordeste,E11,Diabetes Mellitus Tipo 2,25,65243.96,2609.76,4.5
2022,12,Dezembro,Verão,Sul,E11,Diabetes Mellitus Tipo 2,30,80136.62,2671.22,4.7
2022,12,Dezembro,Verão,Nordeste,F32,Episódio Depressivo,21,63998.77,3047.56,5.3
2022,12,Dezembro,Verão,Sudeste,F32,Episódio Depressivo,61,180778.96,2963.59,5.2
2022,12,Dezembro,Verão,Centro-Oeste,F32,Episódio Depressivo,7,16588.7,2369.81,4.1
2022,12,Dezembro,Verão,Sul,F32,Episódio Depressivo,12,38448.7,3204.06,4.8
2022,12,Dezembro,Verão,Sudeste,G40,Epilepsia,56,213308.26,3809.08,5.3
2022,12,Dezembro,Verão,Nordeste,G40,Epilepsia,16,62191.69,3886.98,4.6
2022,12,Dezembro,Verão,Sul,G40,Epilepsia,20,78966.33,3948.32,5.1
2022,12,Dezembro,Verão,Centro-Oeste,G40,Epilepsia,5,17824.73,3564.95,5.6
2022,12,Dezembro,Verão,Nordeste,I21,Infarto Agudo do Miocárdio,32,479887.29,14996.48,4.8
2022,12,Dezembro,Verão,Sul,I21,Infarto Agudo do Miocárdio,28,387562.72,13841.53,4.5
2022,12,Dezembro,Verão,Sudeste,I21,Infarto Agudo do Miocárdio,83,1163944.82,14023.43,4.7
2022,12,Dezembro,Verão,Centro-Oeste,I21,Infarto Agudo do Miocárdio,9,129244.59,14360.51,7.8
2022,12,Dezembro,Verão,Nordeste,I64,Acidente Vascular Cerebral,26,226374.83,8706.72,4.7
2022,12,Dezembro,Verão,Centro-Oeste,I64,Acidente Vascular Cerebral,9,73615.26,8179.47,4.8
2022,12,Dezembro,Verão,Sudeste,I64,Acidente Vascular Cerebral,58,547562.5,9440.73,5.5
2022,12,Dezembro,Verão,Sul,I64,Acidente Vascular Cerebral,22,230241.12,10465.51,4.8
2022,12,Dezembro,Verão,Nordeste,J18,Pneumonia,50,160254.18,3205.08,4.9
2022,12,Dezembro,Verão,Sul,J18,Pneumonia,49,158599.2,3236.72,5.7
2022,12,Dezembro,Verão,Centro-Oeste,J18,Pneumonia,9,28903.23,3211.47,4.9
2022,12,Dezembro,Verão,Sudeste,J18,Pneumonia,116,401838.66,3464.13,5.1
2022,12,Dezembro,Verão,Sudeste,J44,DPOC,47,185998.14,3957.41,5.4
2022,12,Dezembro,Verão,Sul,J44,DPOC,17,69345.07,4079.12,5.5
2022,12,Dezembro,Verão,Centro-Oeste,J44,DPOC,4,17929.93,4482.48,8.8
2022,12,Dezembro,Verão,Nordeste,J44,DPOC,14,61347.19,4381.94,4.4
2022,12,Dezembro,Verão,Centro-Oeste,K35,Apendicite Aguda,4,14622.1,3655.53,2.3
2022,12,Dezembro,Verão,Sul,K35,Apendicite Aguda,23,129592.2,5634.44,4.2
2022,12,Dezembro,Verão,Nordeste,K35,Apendicite Aguda,21,112468.67,5355.65,4.6
2022,12,Dezembro,Verão,Sudeste,K35,Apendicite Aguda,55,293922.53,5344.05,4.5
2022,12,Dezembro,Verão,Centro-Oeste,M54,Dorsalgia,1,2523.76,2523.76,5.0
2022,12,Dezembro,Verão,Nordeste,M54,Dorsalgia,29,58201.88,2006.96,5.4
2022,12,Dezembro,Verão,Sudeste,M54,Dorsalgia,46,104380.82,2269.15,5.0
2022,12,Dezembro,Verão,Sul,M54,Dorsalgia,18,37704.72,2094.71,5.9
2022,12,Dezembro,Verão,Sudeste,N39,Infecção Urinária,104,155426.2,1494.48,4.6
2022,12,Dezembro,Verão,Centro-Oeste,N39,Infecção Urinária,11,15984.44,1453.13,7.9
2022,12,Dezembro,Verão,Sul,N39,Infecção Urinária,39,53511.33,1372.09,5.1
2022,12,Dezembro,Verão,Nordeste,N39,Infecção Urinária,45,66366.52,1474.81,6.4
2022,12,Dezembro,Verão,Nordeste,O80,Parto Normal,47,97095.59,2065.86,6.2
2022,12,Dezembro,Verão,Sudeste,O80,Parto Normal,105,221205.24,2106.72,4.9
2022,12,Dezembro,Verão,Sul,O80,Parto Normal,29,63825.6,2200.88,5.0
2022,12,Dezembro,Verão,Centro-Oeste,O80,Parto Normal,13,28225.98,2171.23,4.0
2023,1,Janeiro,Verão,Nordeste,A09,Diarreia e Gastroenterite,31,47642.22,1536.85,6.3
2023,1,Janeiro,Verão,Sudeste,A09,Diarreia e Gastroenterite,96,144571.65,1505.95,5.3
2023,1,Janeiro,Verão,Sul,A09,Diarreia e Gastroenterite,33,50340.38,1525.47,4.2
2023,1,Janeiro,Verão,Centro-Oeste,A09,Diarreia e Gastroenterite,9,13331.3,1481.26,3.9
2023,1,Janeiro,Verão,Nordeste,A90,Dengue,29,69012.41,2379.74,5.3
2023,1,Janeiro,Verão,Sul,A90,Dengue,26,64599.64,2484.6,4.0
2023,1,Janeiro,Verão,Centro-Oeste,A90,Dengue,10,24687.17,2468.72,8.3
2023,1,Janeiro,Verão,Sudeste,A90,Dengue,111,277287.85,2498.09,5.1
2023,1,Janeiro,Verão,Sul,B24,Doença pelo HIV,15,114243.58,7616.24,3.5
2023,1,Janeiro,Verão,Sudeste,B24,Doença pelo HIV,37,293815.62,7940.96,5.7
2023,1,Janeiro,Verão,Centro-Oeste,B24,Doença pelo HIV,4,28727.74,7181.94,4.8
2023,1,Janeiro,Verão,Nordeste,B24,Doença pelo HIV,15,133710.25,8914.02,6.5
2023,1,Janeiro,Verão,Sul,C50,Neoplasia Maligna da Mama,20,493048.82,24652.44,6.8
2023,1,Janeiro,Verão,Sudeste,C50,Neoplasia Maligna da Mama,64,1634164.53,25533.82,4.7
2023,1,Janeiro,Verão,Nordeste,C50,Neoplasia Maligna da Mama,16,377021.83,23563.86,3.8
2023,1,Janeiro,Verão,Centro-Oeste,C50,Neoplasia Maligna da Mama,6,169218.76,28203.13,7.3
2023,1,Janeiro,Verão,Sul,E11,Diabetes Mellitus Tipo 2,29,105972.48,3654.22,5.2
2023,1,Janeiro,Verão,Nordeste,E11,Diabetes Mellitus Tipo 2,36,137559.63,3821.1,5.2
2023,1,Janeiro,Verão,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,11,40938.05,3721.64,4.7
2023,1,Janeiro,Verão,Sudeste,E11,Diabetes Mellitus Tipo 2,112,431628.67,3853.83,5.3
2023,1,Janeiro,Verão,Sul,F32,Episódio Depressivo,28,113953.17,4069.76,5.3
2023,1,Janeiro,Verão,Nordeste,F32,Episódio Depressivo,26,106283.08,4087.81,4.0
2023,1,Janeiro,Verão,Centro-Oeste,F32,Episódio Depressivo,2,5585.21,2792.61,3.0
2023,1,Janeiro,Verão,Sudeste,F32,Episódio Depressivo,56,236148.39,4216.94,5.4
2023,1,Janeiro,Verão,Nordeste,G40,Epilepsia,19,91770.37,4830.02,4.4
2023,1,Janeiro,Verão,Sudeste,G40,Epilepsia,67,362626.34,5412.33,5.5
2023,1,Janeiro,Verão,Centro-Oeste,G40,Epilepsia,6,38978.45,6496.41,7.0
2023,1,Janeiro,Verão,Sul,G40,Epilepsia,20,106873.42,5343.67,5.2
2023,1,Janeiro,Verão,Nordeste,I21,Infarto Agudo do Miocárdio,45,859496.59,19099.92,4.4
2023,1,Janeiro,Verão,Centro-Oeste,I21,Infarto Agudo do Miocárdio,13,251847.1,19372.85,3.5
2023,1,Janeiro,Verão,Sul,I21,Infarto Agudo do Miocárdio,35,712736.21,20363.89,4.9
2023,1,Janeiro,Verão,Sudeste,I21,Infarto Agudo do Miocárdio,96,1959753.93,20414.1,5.4
2023,1,Janeiro,Verão,Sul,I64,Acidente Vascular Cerebral,30,420210.19,14007.01,5.8
2023,1,Janeiro,Verão,Sudeste,I64,Acidente Vascular Cerebral,81,1076944.94,13295.62,4.6
2023,1,Janeiro,Verão,Nordeste,I64,Acidente Vascular Cerebral,35,528048.4,15087.1,4.6
2023,1,Janeiro,Verão,Centro-Oeste,I64,Acidente Vascular Cerebral,5,73993.58,14798.72,4.8
2023,1,Janeiro,Verão,Centro-Oeste,J18,Pneumonia,13,57523.41,4424.88,6.0
2023,1,Janeiro,Verão,Sudeste,J18,Pneumonia,156,744737.05,4773.96,5.3
2023,1,Janeiro,Verão,Nordeste,J18,Pneumonia,50,232155.21,4643.1,5.2
2023,1,Janeiro,Verão,Sul,J18,Pneumonia,35,165351.66,4724.33,5.8
2023,1,Janeiro,Verão,Sul,J44,DPOC,18,109864.96,6103.61,5.7
2023,1,Janeiro,Verão,Sudeste,J44,DPOC,71,435311.6,6131.15,5.3
2023,1,Janeiro,Verão,Nordeste,J44,DPOC,25,125120.62,5004.82,6.2
2023,1,Janeiro,Verão,Centro-Oeste,J44,DPOC,8,41535.26,5191.91,4.4
2023,1,Janeiro,Verão,Centro-Oeste,K35,Apendicite Aguda,3,24022.62,8007.54,5.0
2023,1,Janeiro,Verão,Sul,K35,Apendicite Aguda,30,217441.14,7248.04,4.8
2023,1,Janeiro,Verão,Nordeste,K35,Apendicite Aguda,23,176069.17,7655.18,5.4
2023,1,Janeiro,Verão,Sudeste,K35,Apendicite Aguda,77,563145.91,7313.58,5.3
2023,1,Janeiro,Verão,Sudeste,M54,Dorsalgia,62,196578.44,3170.62,5.6
2023,1,Janeiro,Verão,Nordeste,M54,Dorsalgia,29,78379.42,2702.74,6.0
2023,1,Janeiro,Verão,Sul,M54,Dorsalgia,17,52165.16,3068.54,3.1
2023,1,Janeiro,Verão,Centro-Oeste,M54,Dorsalgia,6,20087.35,3347.89,5.8
2023,1,Janeiro,Verão,Sul,N39,Infecção Urinária,32,64812.77,2025.4,4.6
2023,1,Janeiro,Verão,Sudeste,N39,Infecção Urinária,108,216081.36,2000.75,4.6
2023,1,Janeiro,Verão,Nordeste,N39,Infecção Urinária,50,102591.1,2051.82,5.1
2023,1,Janeiro,Verão,Centro-Oeste,N39,Infecção Urinária,9,18615.76,2068.42,5.2
2023,1,Janeiro,Verão,Nordeste,O80,Parto Normal,47,143455.29,3052.24,4.7
2023,1,Janeiro,Verão,Sudeste,O80,Parto Normal,127,383828.64,3022.27,4.8
2023,1,Janeiro,Verão,Centro-Oeste,O80,Parto Normal,10,33280.46,3328.05,4.1
2023,1,Janeiro,Verão,Sul,O80,Parto Normal,39,117547.27,3014.03,5.0
2023,2,Fevereiro,Verão,Nordeste,A09,Diarreia e Gastroenterite,29,48089.6,1658.26,4.8
2023,2,Fevereiro,Verão,Sul,A09,Diarreia e Gastroenterite,32,49120.97,1535.03,5.2
2023,2,Fevereiro,Verão,Sudeste,A09,Diarreia e Gastroenterite,85,128169.4,1507.88,5.5
2023,2,Fevereiro,Verão,Centro-Oeste,A09,Diarreia e Gastroenterite,10,15121.35,1512.13,4.3
2023,2,Fevereiro,Verão,Centro-Oeste,A90,Dengue,8,19247.26,2405.91,4.1
2023,2,Fevereiro,Verão,Sul,A90,Dengue,23,61029.93,2653.48,3.7
2023,2,Fevereiro,Verão,Nordeste,A90,Dengue,26,60221.61,2316.22,5.7
2023,2,Fevereiro,Verão,Sudeste,A90,Dengue,94,243758.66,2593.18,5.2
2023,2,Fevereiro,Verão,Sudeste,B24,Doença pelo HIV,38,307638.51,8095.75,5.4
2023,2,Fevereiro,Verão,Sul,B24,Doença pelo HIV,7,54991.69,7855.96,5.3
2023,2,Fevereiro,Verão,Nordeste,B24,Doença pelo HIV,17,139653.39,8214.91,4.4
2023,2,Fevereiro,Verão,Centro-Oeste,B24,Doença pelo HIV,4,32797.44,8199.36,6.0
2023,2,Fevereiro,Verão,Nordeste,C50,Neoplasia Maligna da Mama,15,354938.72,23662.58,6.5
2023,2,Fevereiro,Verão,Sudeste,C50,Neoplasia Maligna da Mama,51,1259742.68,24700.84,4.8
2023,2,Fevereiro,Verão,Centro-Oeste,C50,Neoplasia Maligna da Mama,5,124553.81,24910.76,6.2
2023,2,Fevereiro,Verão,Sul,C50,Neoplasia Maligna da Mama,18,461246.61,25624.81,4.7
2023,2,Fevereiro,Verão,Centro-Oeste,E11,Diabetes Mellitus Tipo 2,8,24908.93,3113.62,6.5
2023,2,Fevereiro,Verão,Sudeste,E11,Diabetes Mellitus Tipo 2,106,404118.55,3812.44,5.0
2023,2,Fevereiro,Verão,Nordeste,E11,Diabetes Mellitus Tipo 2,42,158728.98,3779.26,5.7
2023,2,Fevereiro,Verão,Sul,E11,Diabetes Mellitus Tipo 2,38,144666.23,3807.01,5.0
2023,2,Fevereiro,Verão,Nordeste,F32,Episódio Depressivo,27,105349.49,3901.83,5.7
2023,2,Fevereiro,Verão,Centro-Oeste,F32,Episódio Depressivo,7,25825.11,3689.3,5.3
2023,2,Fevereiro,Verão,Sudeste,F32,Episódio Depressivo,64,249232.03,3894.25,5.4
2023,2,Fevereiro,Verão,Sul,F32,Episódio Depressivo,22,91680.95,4167.32,6.1
2023,2,Fevereiro,Verão,Sul,G40,Epilepsia,24,133250.2,5552.09,4.3
2023,2,Fevereiro,Verão,Centro-Oeste,G40,Epilepsia,4,24363.73,6090.93,3.8
2023,2,Fevereiro,Verão,Sudeste,G40,Epilepsia,54,305025.94,5648.63,5.6
2023,2,Fevereiro,Verão,Nordeste,G40,Epilepsia,24,125983.35,5249.31,4.5
2023,2,Fevereiro,Verão,Centro-Oeste,I21,Infarto Agudo do Miocárdio,7,139236.4,19890.91,4.4
2023,2,Fevereiro,Verão,Sudeste,I21,Infarto Agudo do Miocárdio,102,2024032.83,19843.46,5.4
2023,2,Fevereiro,Verão,Nordeste,I21,Infarto Agudo do Miocárdio,38,694096.39,18265.69,4.8
2023,2,Fevereiro,Verão,Sul,I21,Infarto Agudo do Miocárdio,29,580103.63,20003.57,4.2
2023,2,Fevereiro,Verão,Nordeste,I64,Acidente Vascular Cerebral,31,405324.42,13074.98,4.7
2023,2,Fevereiro,Verão,Sul,I64,Acidente Vascular Cerebral,28,359678.81,12845.67,4.6
2023,2,Fevereiro,Verão,Centro-Oeste,I64,Acidente Vascular Cerebral,4,38571.37,9642.84,2.8
2023,2,Fevereiro,Verão,Sudeste,I64,Acidente Vascular Cerebral,68,936075.51,13765.82,5.0
2023,2,Fevereiro,Verão,Sudeste,J18,Pneumonia,160,766271.75,4789.2,4.7
2023,2,Fevereiro,Verão,Centro-Oeste,J18,Pneumonia,11,51083.52,4643.96,3.8
2023,2,Fevereiro,Verão,Sul,J18,Pneumonia,61,288722.31,4733.15,4.9
2023,2,Fevereiro,Verão,Nordeste,J18,Pneumonia,54,267162.79,4947.46,5.4
2023,2,Fevereiro,Verão,Centro-Oeste,J44,DPOC,2,13909.89,6954.95,1.5
2023,2,Fevereiro,Verão,Sudeste,J44,DPOC,65,385829.26,5935.83,4.9
2023,2,Fevereiro,Verão,Nordeste,J44,DPOC,27,151618.55,5615.5,5.4
2023,2,Fevereiro,Verão,Sul,J44,DPOC,19,126018.85,6632.57,4.4
2023,2,Fevereiro,Verão,Sul,K35,Apendicite Aguda,23,160680.17,6986.09,5.8
2023,2,Fevereiro,Verão,Sudeste,K35,Apendicite Aguda,70,513687.45,7338.39,5.4
2023,2,Fevereiro,Verão,Nordeste,K35,Apendicite Aguda,29,229707.94,7920.96,7.0
2023,2,Fevereiro,Verão,Centro-Oeste,K35,Apendicite Aguda,11,90379.66,8216.33,3.6
2023,2,Fevereiro,Verão,Sudeste,M54,Dorsalgia,73,218916.7,2998.86,5.2
2023,2,Fevereiro,Verão,Centro-Oeste,M54,Dorsalgia,4,11999.69,2999.92,4.3
2023,2,Fevereiro,Verão,Nordeste,M54,Dorsalgia,13,43072.85,3313.3,6.2
2023,2,Fevereiro,Verão,Sul,M54,Dorsalgia,23,69662.39,3028.8,6.3
2023,2,Fevereiro,Verão,Sul,N39,Infecção Urinária,34,64480.72,1896.49,5.4
2023,2,Fevereiro,Verão,Centro-Oeste,N39,Infecção Urinária,8,14504.61,1813.08,6.4
2023,2,Fevereiro,Verão,Nordeste,N39,Infecção Urinária,44,91241.0,2073.66,5.6
2023,2,Fevereiro,Verão,Sudeste,N39,Infecção Urinária,108,217684.21,2015.59,5.5
